,file_name,labels,combined_labels,flat_coords,convexhull
10,20190504_bp-676-045-10_AS.JPG,"{'HEM': [[(13, 609), (135, 618), (375, 520), (373, 619), (239, 720), (230, 864), (272, 957), (8, 957), (13, 609)], [(375, 519), (643, 512), (967, 507), (1078, 553), (1368, 481), (1618, 474), (1613, 986), (381, 966), (390, 920), (409, 877), (400, 826), (457, 753), (466, 692), (375, 621), (375, 519)]], 'QR': [[(375, 620), (464, 693), (459, 753), (399, 824), (406, 877), (390, 920), (381, 964), (271, 957), (228, 866), (238, 723), (375, 620)]]}","{'DW': [[(375, 620), (464, 693), (459, 753), (399, 824), (406, 877), (390, 920), (381, 964), (271, 957), (228, 866), (238, 723), (375, 620)]], 'CW': [], 'ORE': [[(13, 609), (135, 618), (375, 520), (373, 619), (239, 720), (230, 864), (272, 957), (8, 957), (13, 609)], [(375, 519), (643, 512), (967, 507), (1078, 553), (1368, 481), (1618, 474), (1613, 986), (381, 966), (390, 920), (409, 877), (400, 826), (457, 753), (466, 692), (375, 621), (375, 519)]]}","[(375, 620), (464, 693), (459, 753), (399, 824), (406, 877), (390, 920), (381, 964), (271, 957), (228, 866), (238, 723), (375, 620), (13, 609), (135, 618), (375, 520), (373, 619), (239, 720), (230, 864), (272, 957), (8, 957), (13, 609), (375, 519), (643, 512), (967, 507), (1078, 553), (1368, 481), (1618, 474), (1613, 986), (381, 966), (390, 920), (409, 877), (400, 826), (457, 753), (466, 692), (375, 621), (375, 519)]","[(8, 957), (13, 609), (375, 519), (1368, 481), (1618, 474), (1613, 986), (381, 966), (8, 957)]"
11,20190514-BP-662-009-2_MP.jpg,"{'QR': [[(394, 1637), (534, 1770), (470, 1933), (347, 2023), (280, 2080), (237, 2123), (237, 2237), (0, 2273), (0, 1600), (394, 1637)]], 'IFG': [[(404, 1650), (977, 1667), (944, 1803), (974, 1967), (1100, 2067), (1397, 2140), (1224, 2173), (1097, 2200), (1090, 2233), (884, 2243), (544, 2240), (244, 2237), (237, 2133), (294, 2077), (354, 2013), (480, 1930), (537, 1760), (404, 1650)], [(977, 1660), (1577, 1770), (1757, 1950), (1844, 2047), (1960, 2177), (1837, 2130), (1417, 2137), (1110, 2073), (970, 1967), (937, 1800), (977, 1660)], [(2574, 1767), (3023, 1841), (3023, 2157), (2904, 2110), (2917, 2000), (2560, 2027), (2587, 1967), (2600, 1887), (2574, 1767)]], 'HEM': [[(1587, 1763), (1820, 1777), (2007, 1780), (2234, 1757), (2530, 1763), (2560, 1773), (2600, 1873), (2587, 1947), (2564, 2023), (2430, 2077), (2527, 2110), (2527, 2133), (2424, 2133), (2364, 2183), (2064, 2223), (2007, 2207), (1977, 2170), (1860, 2047), (1750, 1950), (1587, 1763)]]}","{'DW': [[(394, 1637), (534, 1770), (470, 1933), (347, 2023), (280, 2080), (237, 2123), (237, 2237), (0, 2273), (0, 1600), (394, 1637)]], 'CW': [], 'ORE': [[(404, 1650), (977, 1667), (944, 1803), (974, 1967), (1100, 2067), (1397, 2140), (1224, 2173), (1097, 2200), (1090, 2233), (884, 2243), (544, 2240), (244, 2237), (237, 2133), (294, 2077), (354, 2013), (480, 1930), (537, 1760), (404, 1650)], [(977, 1660), (1577, 1770), (1757, 1950), (1844, 2047), (1960, 2177), (1837, 2130), (1417, 2137), (1110, 2073), (970, 1967), (937, 1800), (977, 1660)], [(2574, 1767), (3023, 1841), (3023, 2157), (2904, 2110), (2917, 2000), (2560, 2027), (2587, 1967), (2600, 1887), (2574, 1767)], [(1587, 1763), (1820, 1777), (2007, 1780), (2234, 1757), (2530, 1763), (2560, 1773), (2600, 1873), (2587, 1947), (2564, 2023), (2430, 2077), (2527, 2110), (2527, 2133), (2424, 2133), (2364, 2183), (2064, 2223), (2007, 2207), (1977, 2170), (1860, 2047), (1750, 1950), (1587, 1763)]]}","[(394, 1637), (534, 1770), (470, 1933), (347, 2023), (280, 2080), (237, 2123), (237, 2237), (0, 2273), (0, 1600), (394, 1637), (404, 1650), (977, 1667), (944, 1803), (974, 1967), (1100, 2067), (1397, 2140), (1224, 2173), (1097, 2200), (1090, 2233), (884, 2243), (544, 2240), (244, 2237), (237, 2133), (294, 2077), (354, 2013), (480, 1930), (537, 1760), (404, 1650), (977, 1660), (1577, 1770), (1757, 1950), (1844, 2047), (1960, 2177), (1837, 2130), (1417, 2137), (1110, 2073), (970, 1967), (937, 1800), (977, 1660), (2574, 1767), (3023, 1841), (3023, 2157), (2904, 2110), (2917, 2000), (2560, 2027), (2587, 1967), (2600, 1887), (2574, 1767), (1587, 1763), (1820, 1777), (2007, 1780), (2234, 1757), (2530, 1763), (2560, 1773), (2600, 1873), (2587, 1947), (2564, 2023), (2430, 2077), (2527, 2110), (2527, 2133), (2424, 2133), (2364, 2183), (2064, 2223), (2007, 2207), (1977, 2170), (1860, 2047), (1750, 1950), (1587, 1763)]","[(0, 1600), (977, 1660), (2530, 1763), (2574, 1767), (3023, 1841), (3023, 2157), (2064, 2223), (0, 2273), (0, 1600)]"
12,20190502_bp-676-045_AS.JPG,"{'AMP': [[(13, 645), (319, 626), (477, 601), (696, 647), (627, 670), (584, 726), (538, 741), (552, 793), (463, 789), (457, 718), (430, 697), (369, 689), (338, 731), (338, 783), (17, 764), (13, 645)]], 'QR': [[(700, 651), (715, 666), (650, 708), (630, 799), (550, 793), (540, 741), (588, 726), (628, 672), (700, 651)], [(717, 664), (853, 635), (996, 622), (1055, 649), (1107, 649), (1178, 649), (1136, 679), (1094, 676), (1061, 689), (998, 814), (630, 802), (652, 708), (717, 664)], [(1065, 693), (1096, 679), (1138, 681), (1098, 735), (1021, 822), (994, 814), (1065, 693)], [(1184, 651), (1305, 672), (1490, 660), (1692, 612), (1746, 579), (1802, 599), (2407, 593), (2334, 660), (2282, 691), (2309, 756), (2311, 887), (1982, 881), (1907, 818), (1819, 818), (1700, 777), (1571, 852), (1023, 818), (1098, 739), (1138, 683), (1184, 651)], [(2411, 587), (2511, 604), (2859, 545), (2821, 689), (2848, 899), (2313, 887), (2303, 795), (2328, 818), (2409, 827), (2459, 801), (2463, 737), (2334, 660), (2411, 587)]], 'HEM': [[(700, 651), (715, 666), (650, 708), (630, 799), (550, 793), (540, 741), (588, 726), (628, 672), (700, 651)], [(717, 664), (853, 635), (996, 622), (1055, 649), (1107, 649), (1178, 649), (1136, 679), (1094, 676), (1061, 689), (998, 814), (630, 802), (652, 708), (717, 664)], [(1065, 693), (1096, 679), (1138, 681), (1098, 735), (1021, 822), (994, 814), (1065, 693)], [(1184, 651), (1305, 672), (1490, 660), (1692, 612), (1746, 579), (1802, 599), (2407, 593), (2334, 660), (2282, 691), (2309, 756), (2311, 887), (1982, 881), (1907, 818), (1819, 818), (1700, 777), (1571, 852), (1023, 818), (1098, 739), (1138, 683), (1184, 651)], [(2411, 587), (2511, 604), (2859, 545), (2821, 689), (2848, 899), (2313, 887), (2303, 795), (2328, 818), (2409, 827), (2459, 801), (2463, 737), (2334, 660), (2411, 587)]], 'SIF': [[(2334, 660), (2461, 735), (2461, 802), (2403, 826), (2328, 814), (2305, 791), (2309, 760), (2280, 691), (2334, 660)]]}","{'DW': [[(700, 651), (715, 666), (650, 708), (630, 799), (550, 793), (540, 741), (588, 726), (628, 672), (700, 651)], [(717, 664), (853, 635), (996, 622), (1055, 649), (1107, 649), (1178, 649), (1136, 679), (1094, 676), (1061, 689), (998, 814), (630, 802), (652, 708), (717, 664)], [(1065, 693), (1096, 679), (1138, 681), (1098, 735), (1021, 822), (994, 814), (1065, 693)], [(1184, 651), (1305, 672), (1490, 660), (1692, 612), (1746, 579), (1802, 599), (2407, 593), (2334, 660), (2282, 691), (2309, 756), (2311, 887), (1982, 881), (1907, 818), (1819, 818), (1700, 777), (1571, 852), (1023, 818), (1098, 739), (1138, 683), (1184, 651)], [(2411, 587), (2511, 604), (2859, 545), (2821, 689), (2848, 899), (2313, 887), (2303, 795), (2328, 818), (2409, 827), (2459, 801), (2463, 737), (2334, 660), (2411, 587)]], 'CW': [[(13, 645), (319, 626), (477, 601), (696, 647), (627, 670), (584, 726), (538, 741), (552, 793), (463, 789), (457, 718), (430, 697), (369, 689), (338, 731), (338, 783), (17, 764), (13, 645)]], 'ORE': [[(700, 651), (715, 666), (650, 708), (630, 799), (550, 793), (540, 741), (588, 726), (628, 672), (700, 651)], [(717, 664), (853, 635), (996, 622), (1055, 649), (1107, 649), (1178, 649), (1136, 679), (1094, 676), (1061, 689), (998, 814), (630, 802), (652, 708), (717, 664)], [(1065, 693), (1096, 679), (1138, 681), (1098, 735), (1021, 822), (994, 814), (1065, 693)], [(1184, 651), (1305, 672), (1490, 660), (1692, 612), (1746, 579), (1802, 599), (2407, 593), (2334, 660), (2282, 691), (2309, 756), (2311, 887), (1982, 881), (1907, 818), (1819, 818), (1700, 777), (1571, 852), (1023, 818), (1098, 739), (1138, 683), (1184, 651)], [(2411, 587), (2511, 604), (2859, 545), (2821, 689), (2848, 899), (2313, 887), (2303, 795), (2328, 818), (2409, 827), (2459, 801), (2463, 737), (2334, 660), (2411, 587)], [(2334, 660), (2461, 735), (2461, 802), (2403, 826), (2328, 814), (2305, 791), (2309, 760), (2280, 691), (2334, 660)]]}","[(700, 651), (715, 666), (650, 708), (630, 799), (550, 793), (540, 741), (588, 726), (628, 672), (700, 651), (717, 664), (853, 635), (996, 622), (1055, 649), (1107, 649), (1178, 649), (1136, 679), (1094, 676), (1061, 689), (998, 814), (630, 802), (652, 708), (717, 664), (1065, 693), (1096, 679), (1138, 681), (1098, 735), (1021, 822), (994, 814), (1065, 693), (1184, 651), (1305, 672), (1490, 660), (1692, 612), (1746, 579), (1802, 599), (2407, 593), (2334, 660), (2282, 691), (2309, 756), (2311, 887), (1982, 881), (1907, 818), (1819, 818), (1700, 777), (1571, 852), (1023, 818), (1098, 739), (1138, 683), (1184, 651), (2411, 587), (2511, 604), (2859, 545), (2821, 689), (2848, 899), (2313, 887), (2303, 795), (2328, 818), (2409, 827), (2459, 801), (2463, 737), (2334, 660), (2411, 587), (13, 645), (319, 626), (477, 601), (696, 647), (627, 670), (584, 726), (538, 741), (552, 793), (463, 789), (457, 718), (430, 697), (369, 689), (338, 731), (338, 783), (17, 764), (13, 645), (700, 651), (715, 666), (650, 708), (630, 799), (550, 793), (540, 741), (588, 726), (628, 672), (700, 651), (717, 664), (853, 635), (996, 622), (1055, 649), (1107, 649), (1178, 649), (1136, 679), (1094, 676), (1061, 689), (998, 814), (630, 802), (652, 708), (717, 664), (1065, 693), (1096, 679), (1138, 681), (1098, 735), (1021, 822), (994, 814), (1065, 693), (1184, 651), (1305, 672), (1490, 660), (1692, 612), (1746, 579), (1802, 599), (2407, 593), (2334, 660), (2282, 691), (2309, 756), (2311, 887), (1982, 881), (1907, 818), (1819, 818), (1700, 777), (1571, 852), (1023, 818), (1098, 739), (1138, 683), (1184, 651), (2411, 587), (2511, 604), (2859, 545), (2821, 689), (2848, 899), (2313, 887), (2303, 795), (2328, 818), (2409, 827), (2459, 801), (2463, 737), (2334, 660), (2411, 587), (2334, 660), (2461, 735), (2461, 802), (2403, 826), (2328, 814), (2305, 791), (2309, 760), (2280, 691), (2334, 660)]","[(13, 645), (477, 601), (2859, 545), (2848, 899), (1982, 881), (630, 802), (17, 764), (13, 645)]"
13,20190504_bw-718-095-5_AS.JPG,"{'AMP': [[(27, 544), (283, 560), (676, 529), (816, 549), (798, 620), (798, 687), (865, 769), (929, 858), (412, 853), (25, 856), (27, 544)]], 'HEM': [[(818, 544), (1105, 558), (1529, 602), (1658, 640), (1849, 651), (1943, 673), (2078, 673), (2234, 662), (2403, 678), (2436, 818), (2354, 778), (2227, 860), (1329, 844), (927, 858), (863, 764), (794, 687), (798, 618), (818, 544)]], 'QR': [[(2401, 678), (2518, 669), (2654, 653), (2796, 656), (2927, 756), (3005, 838), (2476, 869), (2229, 860), (2356, 780), (2434, 816), (2401, 678)]], 'GN': [[(2792, 653), (2954, 687), (3121, 729), (3232, 813), (3007, 842), (2932, 760), (2792, 653)]]}","{'DW': [[(2401, 678), (2518, 669), (2654, 653), (2796, 656), (2927, 756), (3005, 838), (2476, 869), (2229, 860), (2356, 780), (2434, 816), (2401, 678)]], 'CW': [[(27, 544), (283, 560), (676, 529), (816, 549), (798, 620), (798, 687), (865, 769), (929, 858), (412, 853), (25, 856), (27, 544)], [(2792, 653), (2954, 687), (3121, 729), (3232, 813), (3007, 842), (2932, 760), (2792, 653)]], 'ORE': [[(818, 544), (1105, 558), (1529, 602), (1658, 640), (1849, 651), (1943, 673), (2078, 673), (2234, 662), (2403, 678), (2436, 818), (2354, 778), (2227, 860), (1329, 844), (927, 858), (863, 764), (794, 687), (798, 618), (818, 544)]]}","[(2401, 678), (2518, 669), (2654, 653), (2796, 656), (2927, 756), (3005, 838), (2476, 869), (2229, 860), (2356, 780), (2434, 816), (2401, 678), (27, 544), (283, 560), (676, 529), (816, 549), (798, 620), (798, 687), (865, 769), (929, 858), (412, 853), (25, 856), (27, 544), (2792, 653), (2954, 687), (3121, 729), (3232, 813), (3007, 842), (2932, 760), (2792, 653), (818, 544), (1105, 558), (1529, 602), (1658, 640), (1849, 651), (1943, 673), (2078, 673), (2234, 662), (2403, 678), (2436, 818), (2354, 778), (2227, 860), (1329, 844), (927, 858), (863, 764), (794, 687), (798, 618), (818, 544)]","[(25, 856), (27, 544), (676, 529), (2792, 653), (2954, 687), (3121, 729), (3232, 813), (3007, 842), (2476, 869), (25, 856)]"
14,20190502_bp-676-045-4_AS.JPG,"{'QR': [[(913, 502), (801, 595), (787, 715), (783, 788), (861, 738), (929, 652), (977, 553), (913, 502)]], 'HEM': [[(918, 501), (992, 449), (1062, 430), (1151, 420), (1310, 438), (1461, 433), (1619, 421), (1604, 948), (770, 931), (783, 792), (859, 738), (932, 654), (981, 555), (918, 501)], [(13, 477), (414, 430), (580, 395), (618, 407), (686, 391), (790, 480), (829, 500), (851, 464), (886, 442), (944, 434), (992, 448), (915, 501), (802, 597), (790, 712), (782, 792), (768, 931), (21, 916), (13, 477)]]}","{'DW': [[(913, 502), (801, 595), (787, 715), (783, 788), (861, 738), (929, 652), (977, 553), (913, 502)]], 'CW': [], 'ORE': [[(918, 501), (992, 449), (1062, 430), (1151, 420), (1310, 438), (1461, 433), (1619, 421), (1604, 948), (770, 931), (783, 792), (859, 738), (932, 654), (981, 555), (918, 501)], [(13, 477), (414, 430), (580, 395), (618, 407), (686, 391), (790, 480), (829, 500), (851, 464), (886, 442), (944, 434), (992, 448), (915, 501), (802, 597), (790, 712), (782, 792), (768, 931), (21, 916), (13, 477)]]}","[(913, 502), (801, 595), (787, 715), (783, 788), (861, 738), (929, 652), (977, 553), (913, 502), (918, 501), (992, 449), (1062, 430), (1151, 420), (1310, 438), (1461, 433), (1619, 421), (1604, 948), (770, 931), (783, 792), (859, 738), (932, 654), (981, 555), (918, 501), (13, 477), (414, 430), (580, 395), (618, 407), (686, 391), (790, 480), (829, 500), (851, 464), (886, 442), (944, 434), (992, 448), (915, 501), (802, 597), (790, 712), (782, 792), (768, 931), (21, 916), (13, 477)]","[(13, 477), (580, 395), (686, 391), (1619, 421), (1604, 948), (21, 916), (13, 477)]"
15,20190509_bw-718-094_1_JH.JPG,"{'QR': [[(3020, 1892), (3235, 1763), (3432, 1763), (3513, 1570), (3963, 1467), (3973, 1879), (3020, 1892)]], 'HEM': [[(1342, 1607), (1320, 1863), (2195, 1873), (2970, 1879), (3217, 1738), (3413, 1735), (3482, 1548), (2901, 1585), (2423, 1582), (2079, 1535), (1779, 1567), (1395, 1567), (1342, 1607)]], 'AMP': [[(10, 1570), (20, 1870), (251, 1857), (245, 1770), (129, 1792), (76, 1785), (85, 1720), (176, 1654), (245, 1617), (382, 1648), (401, 1701), (498, 1717), (538, 1757), (529, 1863), (1292, 1860), (1310, 1610), (1004, 1567), (876, 1601), (576, 1551), (329, 1598), (10, 1570)]]}","{'DW': [[(3020, 1892), (3235, 1763), (3432, 1763), (3513, 1570), (3963, 1467), (3973, 1879), (3020, 1892)]], 'CW': [[(10, 1570), (20, 1870), (251, 1857), (245, 1770), (129, 1792), (76, 1785), (85, 1720), (176, 1654), (245, 1617), (382, 1648), (401, 1701), (498, 1717), (538, 1757), (529, 1863), (1292, 1860), (1310, 1610), (1004, 1567), (876, 1601), (576, 1551), (329, 1598), (10, 1570)]], 'ORE': [[(1342, 1607), (1320, 1863), (2195, 1873), (2970, 1879), (3217, 1738), (3413, 1735), (3482, 1548), (2901, 1585), (2423, 1582), (2079, 1535), (1779, 1567), (1395, 1567), (1342, 1607)]]}","[(3020, 1892), (3235, 1763), (3432, 1763), (3513, 1570), (3963, 1467), (3973, 1879), (3020, 1892), (10, 1570), (20, 1870), (251, 1857), (245, 1770), (129, 1792), (76, 1785), (85, 1720), (176, 1654), (245, 1617), (382, 1648), (401, 1701), (498, 1717), (538, 1757), (529, 1863), (1292, 1860), (1310, 1610), (1004, 1567), (876, 1601), (576, 1551), (329, 1598), (10, 1570), (1342, 1607), (1320, 1863), (2195, 1873), (2970, 1879), (3217, 1738), (3413, 1735), (3482, 1548), (2901, 1585), (2423, 1582), (2079, 1535), (1779, 1567), (1395, 1567), (1342, 1607)]","[(10, 1570), (576, 1551), (3963, 1467), (3973, 1879), (3020, 1892), (20, 1870), (10, 1570)]"
16,20190430_bp-662-008_AS.JPG,"{'IFG': [[(10, 488), (646, 458), (811, 452), (856, 438), (891, 444), (977, 442), (995, 431), (1004, 437), (1035, 431), (1067, 452), (1105, 454), (1151, 448), (1167, 463), (1223, 442), (1256, 425), (1433, 461), (1511, 438), (1532, 464), (1623, 471), (1620, 943), (1571, 944), (1551, 993), (1143, 985), (620, 963), (429, 1030), (151, 1053), (11, 1025), (10, 488)]]}","{'DW': [], 'CW': [], 'ORE': [[(10, 488), (646, 458), (811, 452), (856, 438), (891, 444), (977, 442), (995, 431), (1004, 437), (1035, 431), (1067, 452), (1105, 454), (1151, 448), (1167, 463), (1223, 442), (1256, 425), (1433, 461), (1511, 438), (1532, 464), (1623, 471), (1620, 943), (1571, 944), (1551, 993), (1143, 985), (620, 963), (429, 1030), (151, 1053), (11, 1025), (10, 488)]]}","[(10, 488), (646, 458), (811, 452), (856, 438), (891, 444), (977, 442), (995, 431), (1004, 437), (1035, 431), (1067, 452), (1105, 454), (1151, 448), (1167, 463), (1223, 442), (1256, 425), (1433, 461), (1511, 438), (1532, 464), (1623, 471), (1620, 943), (1571, 944), (1551, 993), (1143, 985), (620, 963), (429, 1030), (151, 1053), (11, 1025), (10, 488)]","[(10, 488), (856, 438), (995, 431), (1256, 425), (1511, 438), (1623, 471), (1620, 943), (1551, 993), (151, 1053), (11, 1025), (10, 488)]"
17,190306_o_BP-676-048_0.JPG,"{'HEM': [[(577, 1691), (689, 1126), (400, 1295), (216, 1483), (0, 1523), (16, 1726), (577, 1691)]], 'QR': [[(712, 1110), (1227, 806), (1735, 679), (2527, 683), (2977, 910), (3623, 779), (3881, 849), (3750, 1703), (2723, 1641), (597, 1706), (712, 1110)]]}","{'DW': [[(712, 1110), (1227, 806), (1735, 679), (2527, 683), (2977, 910), (3623, 779), (3881, 849), (3750, 1703), (2723, 1641), (597, 1706), (712, 1110)]], 'CW': [], 'ORE': [[(577, 1691), (689, 1126), (400, 1295), (216, 1483), (0, 1523), (16, 1726), (577, 1691)]]}","[(712, 1110), (1227, 806), (1735, 679), (2527, 683), (2977, 910), (3623, 779), (3881, 849), (3750, 1703), (2723, 1641), (597, 1706), (712, 1110), (577, 1691), (689, 1126), (400, 1295), (216, 1483), (0, 1523), (16, 1726), (577, 1691)]","[(0, 1523), (1227, 806), (1735, 679), (2527, 683), (3623, 779), (3881, 849), (3750, 1703), (16, 1726), (0, 1523)]"
18,190402_o_BW-718-093_22.JPG,"{'HEM': [[(1775, 597), (1555, 882), (1190, 1177), (1170, 1297), (1425, 1812), (60, 1897), (55, 802), (910, 727), (1775, 597)], [(3230, 532), (2415, 562), (1935, 1252), (1925, 1407), (2080, 1787), (3220, 1747), (3230, 532)]], 'QRIF': [[(2380, 547), (1910, 1262), (1900, 1402), (2065, 1772), (1455, 1817), (1200, 1307), (1215, 1197), (1565, 897), (1785, 612), (2380, 547)]]}","{'DW': [], 'CW': [], 'ORE': [[(1775, 597), (1555, 882), (1190, 1177), (1170, 1297), (1425, 1812), (60, 1897), (55, 802), (910, 727), (1775, 597)], [(3230, 532), (2415, 562), (1935, 1252), (1925, 1407), (2080, 1787), (3220, 1747), (3230, 532)], [(2380, 547), (1910, 1262), (1900, 1402), (2065, 1772), (1455, 1817), (1200, 1307), (1215, 1197), (1565, 897), (1785, 612), (2380, 547)]]}","[(1775, 597), (1555, 882), (1190, 1177), (1170, 1297), (1425, 1812), (60, 1897), (55, 802), (910, 727), (1775, 597), (3230, 532), (2415, 562), (1935, 1252), (1925, 1407), (2080, 1787), (3220, 1747), (3230, 532), (2380, 547), (1910, 1262), (1900, 1402), (2065, 1772), (1455, 1817), (1200, 1307), (1215, 1197), (1565, 897), (1785, 612), (2380, 547)]","[(55, 802), (1775, 597), (2380, 547), (3230, 532), (3220, 1747), (60, 1897), (55, 802)]"
19,20190504_bp-676-045-6_AS.JPG,"{'AMP': [[(11, 73), (304, 101), (340, 120), (360, 135), (467, 116), (533, 125), (624, 145), (613, 161), (571, 158), (545, 194), (495, 193), (476, 217), (473, 251), (447, 281), (432, 306), (445, 323), (481, 375), (8, 346), (11, 73)]], 'BS': [[(572, 159), (614, 161), (618, 172), (594, 196), (566, 176), (572, 159)], [(494, 193), (522, 195), (518, 209), (497, 209), (488, 226), (493, 253), (487, 271), (460, 303), (445, 297), (448, 281), (472, 251), (475, 217), (494, 193)]], 'HEM': [[(626, 146), (637, 148), (637, 256), (609, 232), (594, 198), (618, 172), (614, 162), (626, 146)]]}","{'DW': [], 'CW': [[(11, 73), (304, 101), (340, 120), (360, 135), (467, 116), (533, 125), (624, 145), (613, 161), (571, 158), (545, 194), (495, 193), (476, 217), (473, 251), (447, 281), (432, 306), (445, 323), (481, 375), (8, 346), (11, 73)], [(572, 159), (614, 161), (618, 172), (594, 196), (566, 176), (572, 159)], [(494, 193), (522, 195), (518, 209), (497, 209), (488, 226), (493, 253), (487, 271), (460, 303), (445, 297), (448, 281), (472, 251), (475, 217), (494, 193)]], 'ORE': [[(626, 146), (637, 148), (637, 256), (609, 232), (594, 198), (618, 172), (614, 162), (626, 146)]]}","[(11, 73), (304, 101), (340, 120), (360, 135), (467, 116), (533, 125), (624, 145), (613, 161), (571, 158), (545, 194), (495, 193), (476, 217), (473, 251), (447, 281), (432, 306), (445, 323), (481, 375), (8, 346), (11, 73), (572, 159), (614, 161), (618, 172), (594, 196), (566, 176), (572, 159), (494, 193), (522, 195), (518, 209), (497, 209), (488, 226), (493, 253), (487, 271), (460, 303), (445, 297), (448, 281), (472, 251), (475, 217), (494, 193), (626, 146), (637, 148), (637, 256), (609, 232), (594, 198), (618, 172), (614, 162), (626, 146)]","[(8, 346), (11, 73), (467, 116), (533, 125), (624, 145), (637, 148), (637, 256), (481, 375), (8, 346)]"
20,20190521-bw-718-094_3_JH.JPG,"{'HEM': [[(1338, 1942), (60, 1248), (95, 1979), (1338, 1942)]], 'GN': [[(54, 1088), (554, 1070), (951, 1079), (1429, 1104), (1679, 1223), (2120, 1351), (2413, 1392), (2632, 1395), (2404, 1470), (2373, 1585), (2473, 1667), (2473, 1873), (1410, 1942), (45, 1213), (54, 1088)], [(3573, 1370), (3963, 1363), (3957, 1520), (3635, 1479), (3573, 1370)]]}","{'DW': [], 'CW': [[(54, 1088), (554, 1070), (951, 1079), (1429, 1104), (1679, 1223), (2120, 1351), (2413, 1392), (2632, 1395), (2404, 1470), (2373, 1585), (2473, 1667), (2473, 1873), (1410, 1942), (45, 1213), (54, 1088)], [(3573, 1370), (3963, 1363), (3957, 1520), (3635, 1479), (3573, 1370)]], 'ORE': [[(1338, 1942), (60, 1248), (95, 1979), (1338, 1942)]]}","[(54, 1088), (554, 1070), (951, 1079), (1429, 1104), (1679, 1223), (2120, 1351), (2413, 1392), (2632, 1395), (2404, 1470), (2373, 1585), (2473, 1667), (2473, 1873), (1410, 1942), (45, 1213), (54, 1088), (3573, 1370), (3963, 1363), (3957, 1520), (3635, 1479), (3573, 1370), (1338, 1942), (60, 1248), (95, 1979), (1338, 1942)]","[(45, 1213), (54, 1088), (554, 1070), (951, 1079), (1429, 1104), (3963, 1363), (3957, 1520), (2473, 1873), (1410, 1942), (95, 1979), (45, 1213)]"
21,20190521-bp-676-051_1_JH.JPG,"{'AMP': [[(195, 1798), (726, 1701), (1182, 1636), (1626, 1480), (2085, 1451), (2407, 1248), (2748, 1079), (1582, 1117), (992, 1245), (629, 1264), (348, 1451), (26, 1805), (195, 1798)]], 'HEM': [[(160, 1929), (770, 1742), (1267, 1682), (1685, 1513), (2160, 1498), (2832, 1088), (3979, 1213), (3995, 1804), (3201, 1973), (2292, 2001), (160, 1929)]]}","{'DW': [], 'CW': [[(195, 1798), (726, 1701), (1182, 1636), (1626, 1480), (2085, 1451), (2407, 1248), (2748, 1079), (1582, 1117), (992, 1245), (629, 1264), (348, 1451), (26, 1805), (195, 1798)]], 'ORE': [[(160, 1929), (770, 1742), (1267, 1682), (1685, 1513), (2160, 1498), (2832, 1088), (3979, 1213), (3995, 1804), (3201, 1973), (2292, 2001), (160, 1929)]]}","[(195, 1798), (726, 1701), (1182, 1636), (1626, 1480), (2085, 1451), (2407, 1248), (2748, 1079), (1582, 1117), (992, 1245), (629, 1264), (348, 1451), (26, 1805), (195, 1798), (160, 1929), (770, 1742), (1267, 1682), (1685, 1513), (2160, 1498), (2832, 1088), (3979, 1213), (3995, 1804), (3201, 1973), (2292, 2001), (160, 1929)]","[(26, 1805), (348, 1451), (629, 1264), (1582, 1117), (2748, 1079), (2832, 1088), (3979, 1213), (3995, 1804), (3201, 1973), (2292, 2001), (160, 1929), (26, 1805)]"
22,20190521-bw-718-095_3_JH.JPG,"{'HEM': [[(20, 173), (1326, 392), (2398, 345), (3945, 23), (3938, 2067), (1692, 2370), (1, 2438), (20, 173)]]}","{'DW': [], 'CW': [], 'ORE': [[(20, 173), (1326, 392), (2398, 345), (3945, 23), (3938, 2067), (1692, 2370), (1, 2438), (20, 173)]]}","[(20, 173), (1326, 392), (2398, 345), (3945, 23), (3938, 2067), (1692, 2370), (1, 2438), (20, 173)]","[(1, 2438), (20, 173), (3945, 23), (3938, 2067), (1692, 2370), (1, 2438)]"
23,20190426_BP_676-045_8_CD.JPG,"{'HEM': [[(26, 1013), (1686, 1107), (2286, 1000), (2501, 1019), (2845, 963), (3108, 954), (2983, 1375), (3145, 1982), (3148, 2169), (1801, 2188), (26, 2219), (26, 1013)]]}","{'DW': [], 'CW': [], 'ORE': [[(26, 1013), (1686, 1107), (2286, 1000), (2501, 1019), (2845, 963), (3108, 954), (2983, 1375), (3145, 1982), (3148, 2169), (1801, 2188), (26, 2219), (26, 1013)]]}","[(26, 1013), (1686, 1107), (2286, 1000), (2501, 1019), (2845, 963), (3108, 954), (2983, 1375), (3145, 1982), (3148, 2169), (1801, 2188), (26, 2219), (26, 1013)]","[(26, 1013), (3108, 954), (3145, 1982), (3148, 2169), (26, 2219), (26, 1013)]"
