file_name,Type,SkewnessBlue,KurtosisBlue,MeanPixelBlue,SkewnessGreen,KurtosisGreen,MeanPixelGreen,SkewnessRed,KurtosisRed,MeanPixelRed,CombinedType,camera,focal,lens,zoom_raw,total_zoom,exposure_time_raw,exposure_time_sec,pixel_width,pixel_height,number_of_megapixels,Width_to_Height_Ratio,Landscape_or_Portrait,focal_comb,lens_comb,zoom_comb,et_comb,megapx_comb,ratio_comb,pixel_size
20190519_bp-662-011_1_JH.JPG,IFG,0.28,0.4,95.45,0.27,0.39,97.37,0.07,0.33,105.69,ORE,Canon PowerShot SX20 IS,9.16,3.62,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190519_bp-676-051_1_JH.JPG,AMP,0.4,0.29,55.36,0.5,0.49,56.2,0.57,0.49,56.79,CW,Canon PowerShot SX20 IS,5.0,3.34,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190519_bp-676-051_1_JH.JPG,HEM,0.35,0.32,59.96,0.36,0.24,61.42,0.27,-0.04,66.31,ORE,Canon PowerShot SX20 IS,5.0,3.34,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190519_bw-718-093_1_JH.JPG,HEM,0.2,-0.14,68.2,0.27,-0.14,66.69,0.25,-0.26,66.46,ORE,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 1000)",1.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190519_bw-718-093_1_JH.JPG,AMP,0.16,-0.63,71.44,0.2,-0.61,71.32,0.15,-0.68,68.34,CW,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 1000)",1.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190519_bw-718-094_1_JH.JPG,GN,0.11,0.17,71.15,0.14,0.13,72.13,0.08,0.09,71.79,CW,Canon PowerShot SX20 IS,5.0,3.34,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190519_bw-718-094_1_JH.JPG,GN,-0.03,-0.53,73.13,0.02,-0.53,73.25,-0.02,-0.53,72.43,CW,Canon PowerShot SX20 IS,5.0,3.34,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190520_bp-676-051_1_JH.JPG,AMP,-0.55,0.36,123.19,-0.51,0.2,118.18,-0.48,0.16,113.36,CW,Canon PowerShot SX20 IS,6.84,3.34,"(4000, 4000)",1.0,"(1, 500)",2.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190520_bp-676-051_1_JH.JPG,HEM,-0.66,0.23,123.56,-0.66,0.13,121.07,-0.74,0.33,126.58,ORE,Canon PowerShot SX20 IS,6.84,3.34,"(4000, 4000)",1.0,"(1, 500)",2.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190520_bp-676-051_2_JH.JPG,HEM,-0.7,0.65,174.65,-0.76,0.64,171.88,-0.97,1.22,179.71,ORE,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 250)",4.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190520_bw-718-094_1_JH.JPG,HEM,0.1,0.19,88.21,0.09,0.08,86.4,-0.03,0.06,87.29,ORE,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 1000)",1.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190520_bw-718-094_1_JH.JPG,GN,-0.49,0.67,108.59,-0.46,0.52,105.78,-0.51,0.48,105.25,CW,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 1000)",1.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190520_bw-718-094_1_JH.JPG,GN,-0.31,-0.32,97.63,-0.26,-0.31,92.96,-0.28,-0.26,86.65,CW,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 1000)",1.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-009_1_JH.JPG,IFG,0.13,0.52,133.18,0.04,0.62,142.7,0.01,0.7,153.63,ORE,Canon PowerShot SX20 IS,23.04,4.34,"(4000, 4000)",1.0,"(1, 100)",10.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-009_2_JH.JPG,IFG,0.11,1.4,106.94,-0.04,1.34,114.14,-0.26,1.2,125.07,ORE,Canon PowerShot SX20 IS,23.04,4.34,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-010_1_JH.JPG,IFG,0.12,1.02,111.17,-0.18,1.07,122.47,-0.49,1.17,133.59,ORE,Canon PowerShot SX20 IS,23.04,4.34,"(4000, 4000)",1.0,"(1, 250)",4.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-011_1_JH.JPG,IFG,0.06,1.1,99.68,-0.09,0.93,119.93,-0.27,0.73,142.05,ORE,Canon PowerShot SX20 IS,15.03,4.0,"(4000, 4000)",1.0,"(1, 160)",6.25,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-011_1_JH.JPG,QR,0.41,1.76,101.96,0.09,0.85,120.75,-0.2,0.33,142.0,DW,Canon PowerShot SX20 IS,15.03,4.0,"(4000, 4000)",1.0,"(1, 160)",6.25,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-011_1_JH.JPG,HEM,1.31,3.41,114.32,1.13,2.89,124.33,0.82,2.0,137.5,ORE,Canon PowerShot SX20 IS,15.03,4.0,"(4000, 4000)",1.0,"(1, 160)",6.25,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-011_2_JH.JPG,QR,1.59,10.1,79.61,1.02,6.11,92.23,0.39,2.71,111.9,DW,Canon PowerShot SX20 IS,5.34,2.97,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-011_2_JH.JPG,IFG,0.58,2.87,71.8,0.26,1.65,85.99,-0.08,0.61,105.52,ORE,Canon PowerShot SX20 IS,5.34,2.97,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-011_2_JH.JPG,IFG,2.64,15.56,67.59,2.68,16.14,72.77,2.06,10.77,80.36,ORE,Canon PowerShot SX20 IS,5.34,2.97,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-662-011_2_JH.JPG,HEM,2.08,5.59,86.34,2.05,5.53,90.05,1.77,4.48,99.08,ORE,Canon PowerShot SX20 IS,5.34,2.97,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_1_JH.JPG,AMP,1.01,3.15,64.24,1.05,3.46,65.65,1.0,3.07,65.56,CW,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_1_JH.JPG,HEM,0.46,0.12,60.37,0.43,0.09,62.92,0.4,0.01,66.36,ORE,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 1250)",0.8,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,1 ms or less,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_2_JH.JPG,HEM,-0.05,-0.52,83.93,-0.1,-0.6,88.31,-0.24,-0.58,99.6,ORE,Canon PowerShot SX20 IS,8.94,3.62,"(4000, 4000)",1.0,"(1, 500)",2.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_3_JH.JPG,HEM,0.17,-0.3,74.76,0.12,-0.31,77.67,0.01,-0.26,84.17,ORE,Canon PowerShot SX20 IS,8.94,3.62,"(4000, 4000)",1.0,"(1, 640)",1.56,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_4_JH.JPG,HEM,-0.21,-0.52,88.34,-0.3,-0.44,92.06,-0.45,-0.42,99.59,ORE,Canon PowerShot SX20 IS,8.94,3.62,"(4000, 4000)",1.0,"(1, 800)",1.25,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_5_JH.JPG,HEM,-0.31,-0.4,100.97,-0.36,-0.43,103.37,-0.48,-0.34,110.89,ORE,Canon PowerShot SX20 IS,15.48,4.0,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_6_JH.JPG,HEM,-0.1,-0.39,83.12,-0.12,-0.45,86.49,-0.19,-0.4,91.95,ORE,Canon PowerShot SX20 IS,11.28,3.62,"(4000, 4000)",1.0,"(1, 400)",2.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_6_JH.JPG,HEM,0.31,2.74,99.08,0.21,2.41,101.24,0.12,2.12,105.18,ORE,Canon PowerShot SX20 IS,11.28,3.62,"(4000, 4000)",1.0,"(1, 400)",2.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bp-676-051_6_JH.JPG,QR,0.05,1.56,90.26,-0.07,0.57,97.6,-0.18,-0.12,108.21,DW,Canon PowerShot SX20 IS,11.28,3.62,"(4000, 4000)",1.0,"(1, 400)",2.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-094_1_JH.JPG,GN,0.03,0.35,115.85,-0.0,0.19,120.91,-0.05,0.07,124.95,CW,Canon PowerShot SX20 IS,16.45,4.0,"(4000, 4000)",1.0,"(1, 80)",12.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-094_2_JH.JPG,GN,-0.17,0.07,134.29,-0.27,0.12,141.42,-0.39,0.27,148.19,CW,Canon PowerShot SX20 IS,16.45,4.0,"(4000, 4000)",1.0,"(1, 60)",16.67,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-094_3_JH.JPG,HEM,1.61,4.82,67.59,1.43,3.77,70.63,1.29,3.31,73.12,ORE,Canon PowerShot SX20 IS,8.32,3.62,"(4000, 4000)",1.0,"(1, 400)",2.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-094_3_JH.JPG,GN,0.45,-0.81,114.66,0.44,-0.83,115.51,0.44,-0.82,115.28,CW,Canon PowerShot SX20 IS,8.32,3.62,"(4000, 4000)",1.0,"(1, 400)",2.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-094_3_JH.JPG,GN,1.33,2.22,92.85,1.14,1.69,95.22,1.11,1.59,95.3,CW,Canon PowerShot SX20 IS,8.32,3.62,"(4000, 4000)",1.0,"(1, 400)",2.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_1_JH.JPG,HEM,-0.56,0.27,134.72,-0.56,0.22,134.31,-0.58,0.37,141.36,ORE,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 80)",12.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_2_JH.JPG,HEM,-0.63,0.29,134.76,-0.6,0.17,132.33,-0.62,0.25,137.97,ORE,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 80)",12.5,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_3_JH.JPG,HEM,-0.89,1.27,121.01,-0.89,1.14,118.82,-1.01,1.33,125.09,ORE,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 200)",5.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_4_JH.JPG,HEM,0.11,0.13,83.04,0.1,0.14,84.48,-0.01,-0.0,90.37,ORE,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_4_JH.JPG,QR,0.13,0.36,90.74,0.06,0.16,96.43,-0.11,-0.16,109.81,DW,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_5_JH.JPG,QR,-0.02,0.74,103.75,-0.2,0.24,114.02,-0.52,0.05,133.7,DW,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 250)",4.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_5_JH.JPG,HEM,-0.51,-0.1,94.07,-0.51,-0.17,98.2,-0.49,-0.13,106.79,ORE,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 250)",4.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_6_JH.JPG,QR,-0.4,0.7,97.35,-0.5,0.41,111.02,-0.65,0.42,134.07,DW,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_7_JH.JPG,QR,-0.38,0.37,88.4,-0.43,0.14,100.57,-0.53,0.1,120.7,DW,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521-bw-718-095_7_JH.JPG,GN,-0.09,-0.2,86.11,-0.07,-0.25,93.68,-0.16,-0.23,101.92,CW,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 320)",3.12,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521_bw-718-093_1_JH.JPG,GN,0.49,-0.52,120.94,0.5,-0.48,120.43,0.45,-0.5,122.31,CW,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 250)",4.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521_bw-718-093_2_JH.JPG,GN,0.59,0.56,98.13,0.56,0.49,99.39,0.54,0.5,99.06,CW,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 250)",4.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521_bw-718-093_3_JH.JPG,GN,0.48,0.5,116.74,0.48,0.51,116.17,0.37,0.4,118.65,CW,Canon PowerShot SX20 IS,5.0,2.97,"(4000, 4000)",1.0,"(1, 200)",5.0,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521_bw-718-093_4_JH.JPG,AMP,0.74,1.96,143.29,0.74,1.96,141.73,0.64,1.69,142.96,CW,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 160)",6.25,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190521_bw-718-093_4_JH.JPG,HEM,-0.32,1.07,121.44,-0.37,0.86,123.62,-0.48,0.76,128.27,ORE,Canon PowerShot SX20 IS,5.75,2.97,"(4000, 4000)",1.0,"(1, 160)",6.25,4000,3000,12.0,1.33,Landscape,Greater than 4.15 mm,Greater than 2.28,No zoom,Larger than 1 ms,Larger than 2 and less than 12 megapixels,Others,"(4000, 3000)"
20190522_bp-662-009_1_PL.JPG,IFG,0.65,-0.06,71.21,0.58,-0.01,85.8,0.49,0.04,101.78,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_10_PL.JPG,IFG,0.14,0.73,82.88,0.05,0.46,97.26,-0.06,0.02,113.35,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_2_PL.JPG,IFG,0.41,-0.1,79.51,0.29,-0.15,97.0,0.15,-0.12,116.34,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_3_PL.JPG,IFG,0.92,1.48,54.98,0.67,0.84,70.35,0.37,0.32,85.99,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_4_PL.JPG,IFG,0.39,0.88,69.97,0.26,0.43,88.02,0.05,0.03,106.9,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_5_PL.JPG,IFG,0.89,2.86,58.09,0.61,1.11,76.07,0.3,0.08,94.53,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_6_PL.JPG,IFG,0.29,1.21,69.17,0.25,0.41,89.39,0.1,-0.15,110.78,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_7_PL.JPG,IFG,0.55,0.97,55.4,0.43,0.34,71.49,0.3,-0.13,88.28,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_8_PL.JPG,IFG,0.9,2.54,49.14,0.68,1.48,61.25,0.5,0.61,74.2,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_009_9_PL.JPG,IFG,0.65,1.48,65.84,0.53,0.97,78.16,0.36,0.34,91.54,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_010_10_PL.JPG,IFG,0.05,0.1,65.67,0.07,-0.01,75.8,0.09,-0.0,86.71,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_010_11_PL.JPG,IFG,-0.19,0.2,80.32,-0.2,0.06,92.07,-0.18,0.09,104.87,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_010_12_PL.JPG,IFG,1.05,2.31,64.62,1.06,1.91,64.89,0.9,1.25,70.52,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_010_13_PL.JPG,IFG,0.61,1.2,81.34,0.68,1.04,81.14,0.56,0.6,87.72,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_010_1_PL.JPG,IFG,0.7,1.48,59.26,0.64,1.03,68.05,0.57,0.65,77.41,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
20190522_bp-662_010_2_PL.JPG,IFG,0.13,0.33,77.13,0.1,0.1,87.31,0.07,-0.09,98.69,ORE,iPhone 6,4.15,2.28,HAS EXIF BUT NO ZOOM INFO,N/A,HAS EXIF BUT NO EXPOSURE TIME INFO,N/A,3264,2448,7.99,1.33,Landscape,4.15 mm,2.28,N/A,N/A,Larger than 2 and less than 12 megapixels,Others,"(3264, 2448)"
